frame,master,center_lon,center_lat,heading,azimuth_resolution,range_resolution,avg_incidence_angle,centre_range_m,centre_time
155A_09280_131310,20190803.0000,139.0017,-2.7063,-12.1635,14.0522,2.3296,39.5846,878487.5888,9:04:36.761672
155A_09471_131313,20200716.0000,139.4435,-4.7016,-12.3155,14.0539,2.3296,39.5447,878487.5888,9:04:09.051549
155D_02362_010101,20200610.0000,-21.5887,66.3557,-168.0528,13.8969,2.3296,39.1604,882597.7684,7:58:04.386749
155D_02437_101011,20200112.0000,-21.8682,65.5444,-168.1379,13.8973,2.3296,39.1743,882666.3832,7:57:33.525779
155D_02471_131311,20170304.0000,-21.9106,65.2452,-168.1155,13.8966,2.3296,33.3613,882348.2316,7:57:17.847239
155D_02484_191814,20201225.0000,-22.1308,65.0055,-168.2653,13.8973,2.3296,39.1853,882666.3832,7:57:49.537689
155D_02579_100800,20200610.0000,-21.8360,64.1550,-167.8292,13.9001,2.3296,36.5628,855991.8408,7:58:40.649846
156A_05639_121313,20190728.0000,131.5142,33.6369,-10.2300,13.9759,2.3296,39.5522,878711.1195,9:13:56.825101
156A_05796_080500,20190902.0000,131.4659,31.9731,-10.4959,13.9789,2.3296,36.9399,851843.1161,9:13:32.209037
156A_09684_030105,20201008.0000,115.2194,-6.9094,-12.4886,14.0545,2.3296,39.5152,878844.8439,10:42:21.078802
156A_09814_081406,20181230.0000,115.4856,-8.0183,-12.5791,14.0562,2.3296,39.4866,878843.6791,10:41:48.091151
156D_07645_030914,20170310.0000,-60.2987,13.5829,-168.8942,14.0207,2.3296,33.9320,877754.7752,9:51:05.372281
156D_07955_000505,20210506.0000,-61.2476,10.4412,-168.7590,14.0083,2.3296,41.7255,900898.8687,9:51:43.750743
156D_10432_131313,20200722.0000,-66.2819,-14.3368,-166.8475,14.0609,2.3296,39.6565,882573.8661,9:58:31.913742
156D_10631_131313,20200722.0000,-66.7838,-16.3229,-166.6429,14.0622,2.3296,39.5885,882573.8661,9:59:05.010254
156D_10829_131313,20170304.0000,-67.2892,-18.3087,-166.4266,14.0719,2.3296,33.8333,881841.0525,9:59:12.305679
156D_11028_131313,20170304.0000,-67.7952,-20.2966,-166.2054,14.0733,2.3296,33.7649,881841.0525,9:59:45.408357
156D_11226_131313,20190622.0000,-68.3156,-22.2838,-165.9735,14.0738,2.3296,39.3626,882573.8661,10:00:36.147368
156D_11424_131313,20170304.0000,-68.8614,-24.2655,-165.7187,14.0748,2.3296,33.5453,881842.2173,10:00:51.601381
156D_11622_131313,20170304.0000,-69.4148,-26.2447,-165.4544,14.0764,2.3296,33.4678,881842.2173,10:01:24.698922
156D_11820_131313,20200604.0000,-69.9982,-28.2226,-165.1700,14.0771,2.3296,39.1055,882572.7013,10:02:20.986918
156D_12017_131313,20200604.0000,-70.4385,-30.1979,-164.9525,14.0754,2.3296,39.0157,882572.7013,10:02:54.090625
156D_12184_101305,20190610.0000,-71.2302,-32.1675,-164.5312,14.0744,2.3296,38.9267,882573.8661,10:03:20.902562
156D_12325_040000,20190610.0000,-70.6786,-33.2651,-164.8797,14.0703,2.3296,33.1506,829226.8963,10:03:36.016039
156D_12437_121300,20190610.0000,-71.5224,-34.3382,-164.4010,14.0703,2.3296,36.1951,856442.0044,10:03:55.800768
156D_12652_131301,20190610.0000,-72.3675,-36.2072,-163.9222,14.0687,2.3296,38.7336,882573.8661,10:04:28.902419
156D_12812_131309,20200722.0000,-72.6980,-38.1653,-163.7697,14.0674,2.3296,38.6374,882573.8661,10:05:10.899275
156D_13022_131300,20200722.0000,-73.5455,-40.2238,-163.2727,14.0666,2.3296,35.8804,856442.0044,10:05:43.994759
157A_04078_131313,20160923.0000,103.1557,49.2212,-10.0712,13.9361,2.3296,33.6420,880709.1591,10:57:27.043109
157A_04902_101111,20160911.0000,105.2386,40.8122,-10.0603,13.9557,2.3296,33.6722,879268.3249,10:55:06.421786
157A_05082_131313,20160911.0000,105.6166,39.1799,-10.0843,13.9637,2.3296,33.7511,879268.3249,10:54:39.245275
157A_05281_131313,20160911.0000,106.0659,37.1912,-10.1246,13.9681,2.3296,33.7919,879268.3249,10:54:06.143625
157A_05481_131313,20160911.0000,106.5052,35.2008,-10.1748,13.9715,2.3296,33.8330,879268.3249,10:53:33.040946
157A_05680_131313,20190604.0000,106.9309,33.2052,-10.2354,13.9762,2.3296,39.5473,878691.5919,10:53:12.677752
157A_05879_131313,20161005.0000,107.3388,31.2112,-10.3118,13.9813,2.3296,33.7888,878197.5583,10:52:27.302707
157A_06078_131313,20201020.0000,107.7697,29.2184,-10.3782,13.9864,2.3296,39.6148,878691.5919,10:52:19.490207
157A_06278_131313,20201020.0000,108.1854,27.2233,-10.4561,13.9907,2.3296,39.6452,878691.5919,10:51:46.387529
157D_07519_131413,20200622.0000,-84.6683,14.7980,-168.9467,14.0157,2.3296,39.6630,877665.0871,11:29:53.836161
157D_07716_131313,20170310.0000,-85.0566,12.8259,-168.8353,14.0193,2.3296,33.9106,877663.9223,11:30:02.556451
157D_07909_131307,20170310.0000,-85.4599,10.8262,-168.7214,14.0228,2.3296,33.9101,877663.9223,11:30:35.643714
157D_07913_141307,20200622.0000,-85.4880,10.7461,-168.7197,14.0228,2.3296,39.6602,877665.0871,11:31:00.928490
158A_04407_191919,20200914.0000,79.2841,45.9232,-10.0591,13.9461,2.3296,39.3037,879201.9324,12:35:41.450356
158A_04656_131313,20200821.0000,79.9386,43.4445,-10.0280,13.9566,2.3296,39.3643,879203.0972,12:34:58.927923
158A_04883_171715,20200821.0000,80.4913,41.1274,-10.0465,13.9565,2.3296,39.4190,879203.0972,12:34:20.308132
158A_05053_131313,20200809.0000,80.8611,39.4685,-10.0809,13.9602,2.3296,39.4561,879203.0972,12:33:52.089125
158A_05252_131313,20160911.0000,81.3217,37.4836,-10.1142,13.9743,2.3296,33.7927,879201.9324,12:32:55.625228
158A_05388_231919,20210617.0000,81.5910,36.2631,-10.1417,13.9788,2.3296,39.5251,879203.0972,12:33:01.552674
158A_05406_191818,20210617.0000,81.6731,35.9312,-10.1455,13.9788,2.3296,39.5320,879203.0972,12:32:56.033505
158A_05451_131313,20160911.0000,81.7885,35.4947,-10.1478,13.9786,2.3296,33.8299,879201.9324,12:32:22.517410
158A_05650_131313,20160911.0000,82.2403,33.5061,-10.1946,13.9825,2.3296,33.8652,879201.9324,12:31:49.426037
158A_05849_131313,20160911.0000,82.6656,31.5138,-10.2617,13.9885,2.3296,33.9301,879201.9324,12:31:16.327470
158A_06049_131313,20160911.0000,83.0831,29.5141,-10.3373,13.9868,2.3296,33.9595,879201.9324,12:30:43.227874
158A_06249_131313,20160911.0000,83.4381,27.5192,-10.4446,13.9883,2.3296,33.9880,879201.9324,12:30:10.127252
158A_06448_131313,20160911.0000,83.8461,25.5202,-10.5301,13.9920,2.3296,34.0152,879201.9324,12:29:37.030739
158D_05548_131313,20170310.0000,-105.3105,34.4980,-169.7999,13.9686,2.3296,33.7338,878684.7696,13:02:47.994612
159A_04395_131313,20191225.0000,54.5518,46.0422,-10.0729,13.9417,2.3296,39.2857,879067.1505,14:14:20.808346
159A_04594_131313,20191225.0000,55.0517,44.0579,-10.0634,13.9492,2.3296,39.3344,879067.1505,14:13:47.707723
159A_04792_131313,20191225.0000,55.5351,42.0722,-10.0700,13.9528,2.3296,39.3821,879067.1505,14:13:14.609155
159A_04793_131313,20210816.0000,80.2761,42.0661,-10.0329,13.9566,2.3296,39.3972,879201.9324,12:34:41.482695
159A_04992_131313,20160911.0000,56.0042,40.0866,-10.0914,13.9566,2.3296,33.6905,879113.4090,14:12:23.697605
159A_05190_131313,20160911.0000,56.4684,38.1004,-10.1194,13.9662,2.3296,33.7703,879113.4090,14:11:50.596982
159A_05389_131313,20160911.0000,56.9168,36.1097,-10.1619,13.9688,2.3296,33.8081,879113.4090,14:11:17.495331
159A_05589_131313,20160911.0000,57.3587,34.1191,-10.2124,13.9733,2.3296,33.8442,879113.4090,14:10:44.392653
159A_05788_131313,20160911.0000,57.7887,32.1295,-10.2734,13.9823,2.3296,33.9109,879113.4090,14:10:11.298197
159A_05987_131313,20160911.0000,58.2174,30.1343,-10.3398,13.9865,2.3296,33.9412,879113.4090,14:09:38.200657
159A_06187_131313,20160911.0000,58.6362,28.1393,-10.4149,13.9878,2.3296,33.9708,879113.4090,14:09:05.101062
159A_06370_101013,20160911.0000,59.0187,26.2258,-10.4993,13.9912,2.3296,33.9992,879113.4090,14:08:33.378688
159A_06375_101213,20200405.0000,59.0341,26.1407,-10.5014,13.9914,2.3296,39.6671,878770.8561,14:08:06.609659
159D_03893_131313,20190610.0000,-125.9923,51.0418,-169.8704,13.9289,2.3296,39.3507,880928.1970,14:36:31.718433
159D_04031_080603,20201002.0000,-126.4237,49.5304,-169.9238,13.9297,2.3296,39.3837,880928.1970,14:37:09.219545
160A_04878_040206,20160911.0000,31.0631,41.2888,-10.0602,13.9555,2.3296,33.6867,879170.4833,15:51:28.308361
160A_05003_131413,20160911.0000,31.3425,40.0182,-10.0873,13.9606,2.3296,33.7277,879170.4833,15:51:07.130992
160A_05207_131313,20160911.0000,31.8321,37.9452,-10.1138,13.9637,2.3296,33.7675,879170.4833,15:50:32.650063
160A_05413_021615,20160911.0000,32.2967,35.7596,-10.1776,13.9697,2.3296,33.8426,879170.4833,15:49:56.301661
160A_08155_131313,20161228.0000,37.9307,8.4458,-11.4186,14.0368,2.3296,39.6507,877667.2501,15:42:22.532526
160A_08350_131311,20161228.0000,38.3375,6.4461,-11.5419,14.0388,2.3296,39.6367,877667.2501,15:41:49.432932
160D_02678_131313,20201008.0000,-146.4827,63.1997,-168.7179,13.9016,2.3296,39.2210,882540.5278,16:12:46.802451
160D_02805_050404,20200902.0000,-147.0820,61.9432,-168.9937,13.9046,2.3296,39.2547,882540.5278,16:13:06.741587
160D_03028_020206,20201008.0000,-147.9557,59.6665,-169.2933,13.9089,2.3296,39.3015,882541.6926,16:13:47.050806
161A_04400_131313,20160911.0000,5.2288,46.0163,-10.0438,13.9441,2.3296,33.7631,880461.8926,17:31:31.592780
161A_04594_121313,20160911.0000,5.7247,44.0298,-10.0384,13.9473,2.3296,33.8062,880460.7278,17:30:58.477768
161A_05343_090806,20200902.0000,7.4519,36.6291,-10.1360,13.9695,2.3296,39.5958,879810.7800,17:29:19.943157
161A_07111_131313,20200926.0000,11.1171,18.8949,-10.8459,14.0117,2.3296,39.6586,877768.2533,17:24:26.626606
161D_03795_040404,20170304.0000,-175.0924,52.0072,-169.8373,13.9258,2.3296,33.6111,881101.7495,17:53:27.722363
162A_06192_060402,20190324.0000,-15.4359,28.1988,-10.4139,13.9855,2.3296,39.6302,878610.2236,19:05:29.686777
162D_09619_091314,20170310.0000,147.4973,-6.3082,-167.5613,14.0539,2.3296,33.8253,878753.9909,19:49:02.245074
162D_09831_121310,20200610.0000,147.0168,-8.3761,-167.3896,14.0554,2.3296,39.5740,879625.2471,19:49:59.872286
162D_09850_151410,20200610.0000,146.9590,-8.6256,-167.3697,14.0554,2.3296,39.5672,879625.2471,19:50:04.007038
162D_09961_040200,20200610.0000,147.0791,-9.6996,-167.3520,14.0597,2.3296,36.9207,853040.2856,19:50:20.557350
163D_05579_100804,20190803.0000,131.2335,34.3550,-169.7936,13.9713,2.3296,39.5521,878662.1396,21:16:52.840057
163D_05736_131313,20170310.0000,130.8668,32.6096,-169.7349,13.9713,2.3296,33.7907,878662.1396,21:17:02.020792
163D_05934_091414,20170310.0000,130.4263,30.5335,-169.6647,13.9785,2.3296,33.8646,878662.1396,21:17:36.498638
163D_08148_061313,20190803.0000,125.7976,8.7010,-168.6202,14.0316,2.3296,39.7418,878414.0412,21:23:58.067017
163D_08317_091313,20170310.0000,125.5795,6.6989,-168.4739,14.0318,2.3296,33.9911,878064.6069,21:24:11.372102
163D_08543_040300,20170310.0000,125.4872,4.5209,-168.3191,14.0400,2.3296,33.9393,851269.9848,21:24:46.255920
163D_08898_091005,20170310.0000,124.4310,1.1439,-168.1122,14.0425,2.3296,33.9150,878063.4422,21:25:43.311996
163D_09852_050706,20170310.0000,122.3082,-8.5892,-167.3758,14.0570,2.3296,33.7812,879050.5109,21:28:24.649475
163D_11054_121112,20210623.0000,119.3768,-20.5253,-166.1957,14.0658,2.3296,39.4085,882147.0572,21:31:31.120344
164A_07620_000518,20200809.0000,-61.5319,13.8707,-11.0190,14.0030,2.3296,41.7176,900963.7045,22:19:13.593345
164A_07697_000511,20200330.0000,-61.4148,13.2881,-11.0575,14.0029,2.3296,41.7148,900963.7045,22:18:56.859836
164A_07954_050600,20210506.0000,-61.5924,10.4504,-11.3584,14.0267,2.3296,37.0314,851027.1038,22:17:37.720359
164A_08623_131313,20201107.0000,-59.8643,3.7708,-11.7140,14.0410,2.3296,39.6101,877833.3737,22:15:48.002238
164A_12791_021008,20200722.0000,-72.9105,-37.8010,-17.0139,14.0666,2.3296,38.9668,885912.7944,23:42:55.613079
164A_12971_071312,20190411.0000,-72.8479,-39.5371,-17.0116,14.0661,2.3296,38.8820,885912.7944,23:42:14.435328
164A_13146_131313,20190324.0000,-72.0675,-41.4569,-17.4931,14.0662,2.3296,38.7879,885912.9017,23:42:23.162333
164A_13341_131313,20190505.0000,-71.2329,-43.4018,-18.0221,14.0661,2.3296,38.6937,885912.7944,23:41:09.739000
164D_04478_131313,20170103.0000,109.0276,45.2013,-169.9738,13.9394,2.3296,33.7039,880648.6496,22:51:36.182855
164D_04677_131313,20170103.0000,108.5428,43.2169,-169.9694,13.9466,2.3296,33.7924,880647.4848,22:52:09.279368
164D_05472_131313,20160923.0000,106.7189,35.1750,-169.8202,13.9700,2.3296,33.7368,878566.2947,22:55:07.837709
164D_05672_131313,20160923.0000,106.3194,33.2639,-169.7562,13.9746,2.3296,33.7770,878566.2947,22:55:39.553915
164D_05871_131313,20160923.0000,105.8901,31.2700,-169.6930,13.9773,2.3296,33.8134,878566.2947,22:56:12.653510
164D_06070_131313,20160923.0000,105.4723,29.2767,-169.6200,13.9800,2.3296,33.8457,878566.2947,22:56:45.750022
164D_06270_131313,20160923.0000,105.0474,27.2827,-169.5468,13.9890,2.3296,33.9039,878566.2947,22:57:18.850645
164D_06469_131313,20160923.0000,104.6342,25.2878,-169.4643,13.9928,2.3296,33.9295,878566.2947,22:57:51.952296
164D_06869_131313,20160911.0000,103.8463,21.2917,-169.2727,14.0010,2.3296,33.8842,877835.1451,22:58:57.700311
164D_07269_131313,20160911.0000,103.0308,17.2936,-169.0768,14.0112,2.3296,33.9267,877835.1451,23:00:03.898474
164D_08729_151713,20200809.0000,100.5000,2.7994,-168.2174,14.0394,2.3296,39.6723,878390.7456,23:04:27.241206
164D_08941_131113,20170310.0000,99.6189,0.5519,-168.0719,14.0420,2.3296,33.9237,878388.4161,23:04:37.767882
164D_09101_040508,20200809.0000,99.5000,-1.0609,-167.9678,14.0466,2.3296,39.6125,878388.4161,23:05:31.162839
165A_06974_181809,20200728.0000,-87.8733,20.1642,-10.7763,14.0092,2.3296,39.7367,878728.0328,23:59:43.050898
165A_07001_131305,20200821.0000,-87.7899,19.7768,-10.7943,14.0092,2.3296,39.7388,878725.7033,23:59:37.857725
165A_07223_131000,20200821.0000,-87.7321,17.6872,-11.0043,14.0126,2.3296,37.1291,851914.7742,23:59:04.279185
165A_07533_171616,20200728.0000,-86.7592,14.6986,-11.0553,14.0205,2.3296,39.7614,878728.0328,23:58:12.495422
165A_07561_131313,20200809.0000,-86.7071,14.3925,-11.0756,14.0208,2.3296,39.6858,877919.6748,23:58:08.029329
165A_07753_101313,20200423.0000,-86.2956,12.3946,-11.1844,14.0226,2.3296,39.7636,878728.0328,23:57:28.650296
165A_07945_001113,20190511.0000,-85.5153,10.4706,-11.2349,14.0112,2.3296,41.8083,901964.2514,23:56:49.911834
165D_05064_131313,20200909.0000,82.9624,39.3378,-169.9182,13.9552,2.3296,39.5017,879532.1237,0:32:25.836157
165D_05263_131313,20160924.0000,82.5119,37.3529,-169.8793,13.9591,2.3296,33.7059,879085.2879,0:33:16.259370
165D_05381_242222,20210624.0000,82.2458,36.2199,-169.8649,13.9630,2.3296,39.5619,879448.2595,0:33:19.176446
165D_05423_181718,20210612.0000,82.1291,35.7492,-169.8585,13.9630,2.3296,39.5722,879448.2595,0:33:26.440709
165D_05462_131313,20160924.0000,82.0178,35.3626,-169.8614,13.9740,2.3296,33.7834,879082.9583,0:33:49.364104
165D_05661_131313,20160924.0000,81.5900,33.3734,-169.8003,13.9785,2.3296,33.8199,879082.9583,0:34:22.462672
165D_05860_131313,20160924.0000,81.1702,31.3808,-169.7302,13.9814,2.3296,33.8547,879082.9583,0:34:55.556100
165D_06060_131313,20160924.0000,80.7656,29.3804,-169.6483,13.9888,2.3296,33.9185,879085.2879,0:35:28.652612
165D_06260_131313,20160924.0000,80.4085,27.4906,-169.5560,13.9849,2.3296,33.9475,879085.2879,0:35:59.961818
166A_04690_131313,20190506.0000,-117.4713,43.0962,-10.0363,13.9520,2.3296,39.4351,879524.4694,1:43:55.306474
166A_05087_131313,20200301.0000,-116.5278,39.1224,-10.0778,13.9636,2.3296,39.5234,879524.4694,1:42:53.424841
166A_05288_131313,20190412.0000,-116.0881,37.1316,-10.1237,13.9664,2.3296,39.5731,879524.4694,1:42:14.987054
166A_05486_131313,20190506.0000,-115.6467,35.1406,-10.1719,13.9731,2.3296,39.6112,879523.3047,1:41:42.906037
166A_05685_131313,20190506.0000,-115.2143,33.1489,-10.2302,13.9777,2.3296,39.6501,879523.3047,1:41:09.808497
166A_05868_131307,20191220.0000,-114.7911,31.1566,-10.2998,13.9807,2.3296,39.6821,879524.4694,1:40:43.345559
166A_06099_141310,20190506.0000,-114.3658,29.1072,-10.3749,13.9876,2.3296,39.7204,879524.4694,1:40:02.713085
166D_04944_131313,20160924.0000,58.5791,40.5356,-169.9207,13.9504,2.3296,33.6392,879198.9373,2:11:07.779513
166D_05143_131313,20160924.0000,58.1153,38.5476,-169.8929,13.9542,2.3296,33.6806,879201.2668,2:11:40.887330
166D_05342_131313,20160924.0000,57.6659,36.5586,-169.8521,13.9641,2.3296,33.7596,879198.9373,2:12:13.991036
166D_05541_131313,20160924.0000,57.2066,34.5677,-169.8124,13.9673,2.3296,33.7970,879198.9373,2:12:47.094742
166D_05740_131313,20160924.0000,56.7853,32.5749,-169.7466,13.9714,2.3296,33.8329,879198.9373,2:13:20.187143
166D_05940_131313,20160924.0000,56.3628,30.5853,-169.6784,13.9788,2.3296,33.8994,879198.9373,2:13:53.286738
166D_06139_131313,20160924.0000,55.9355,28.5883,-169.6081,13.9847,2.3296,33.9297,879198.9373,2:14:26.385305
166D_06336_131312,20160924.0000,55.5470,26.6222,-169.5199,13.9868,2.3296,33.9579,879198.9373,2:14:58.997735
167D_04884_131212,20160912.0000,34.0244,41.1889,-169.9420,13.9484,2.3296,33.7619,880225.2757,3:49:41.108740
167D_05077_131313,20160912.0000,33.5530,39.2025,-169.9204,13.9539,2.3296,33.8035,880227.6053,3:50:14.207308
167D_05276_131313,20160912.0000,33.1023,37.2117,-169.8804,13.9614,2.3296,33.8832,880227.6053,3:50:47.299709
167D_05463_111100,20160912.0000,33.1252,35.3592,-169.5844,13.9642,2.3296,33.9212,853531.9896,3:51:17.165914
168D_04258_131313,20160912.0000,10.8606,47.4103,-169.9507,13.9348,2.3296,33.7035,880908.8357,5:26:41.941080
168D_04455_131313,20160912.0000,10.3471,45.4281,-169.9724,13.9401,2.3296,33.7498,880908.8357,5:27:15.042731
168D_04647_101504,20160912.0000,9.8508,43.3296,-169.9566,13.9410,2.3296,33.7934,880908.8357,5:27:50.001576
168D_06724_131313,20170305.0000,5.3821,22.7426,-169.3459,13.9973,2.3296,33.9158,878421.9210,5:32:46.541857
169A_03054_131310,20200810.0000,163.7390,59.4112,-10.7200,13.9118,2.3296,39.2757,882076.4457,6:45:35.547570
169A_03274_140100,20200810.0000,163.8533,57.2731,-11.0382,13.9148,2.3296,36.6917,855446.0577,6:45:00.586668
169A_09593_000011,20191027.0000,154.8909,-5.9175,-12.5259,14.0319,2.3296,43.8297,929299.1682,8:06:07.611110
169A_13625_001315,20191126.0000,167.4405,-46.0876,-19.4954,14.0701,2.3296,40.7121,909167.8158,7:54:11.982659
169D_00001_020800,20190319.0000,-17.7881,28.2467,-169.4013,13.9850,2.3296,37.0284,852181.0690,7:10:12.157370
169D_06143_000300,20210513.0000,-18.1628,28.5664,-169.6222,13.9598,2.3296,39.3192,875422.0539,7:11:04.203140
170A_04675_131008,20190506.0000,143.7954,43.0622,-10.0373,13.9492,2.3296,39.4796,880059.6031,8:18:52.916265
170D_11079_131313,20200804.0000,-53.5000,-20.8028,-166.1602,14.0658,2.3296,39.4118,882460.7161,9:02:44.459264
170D_11278_131313,20200804.0000,-54.0288,-22.7869,-165.9216,14.0666,2.3296,39.3322,882460.7161,9:03:17.557831
170D_11476_131313,20200804.0000,-54.5753,-24.7691,-165.6674,14.0671,2.3296,39.2495,882460.7161,9:03:50.655370
171A_07765_150800,20210419.0000,125.1779,12.5604,-11.2515,14.0247,2.3296,37.0171,850756.9819,9:50:05.785564
171A_08263_131000,20190729.0000,126.2647,7.2567,-11.5271,14.0348,2.3296,36.9886,850727.7551,9:47:49.343465
171A_09402_131313,20190828.0000,104.3094,-4.0126,-12.2594,14.0521,2.3296,39.5755,878814.2266,11:24:09.664404
171A_09587_041313,20190512.0000,104.7421,-6.0104,-12.4143,14.0521,2.3296,39.5310,878814.2266,11:23:30.270665
171D_08644_131313,20200325.0000,-72.5757,3.5521,-168.2755,14.0383,2.3296,39.7049,878648.0549,10:34:37.657953
171D_09842_131313,20201003.0000,-75.1500,-8.4351,-167.3894,14.0558,2.3296,39.4665,878648.0549,10:38:05.729020
171D_10399_090600,20200723.0000,-76.0989,-14.1044,-166.9891,14.0630,2.3296,36.6408,851960.5927,10:39:35.193890
172A_04842_091010,20210218.0000,94.7631,41.5655,-10.0600,13.9560,2.3296,39.3695,878814.2266,11:36:49.384945
172A_05014_131313,20160912.0000,95.1790,39.8576,-10.0701,13.9648,2.3296,33.6784,878804.5757,11:35:59.129888
172A_05226_111616,20160912.0000,95.6892,37.6221,-10.1102,13.9683,2.3296,33.7177,878804.5757,11:35:21.892457
172A_05237_161616,20201021.0000,95.7011,37.6192,-10.1036,13.9737,2.3296,39.4606,878811.8971,11:35:47.541567
172A_05462_131313,20160912.0000,96.2017,35.3839,-10.1562,13.9802,2.3296,33.7915,878804.5757,11:34:44.651943
172A_05661_131313,20160912.0000,96.6504,33.3934,-10.2052,13.9829,2.3296,33.8259,878804.5757,11:34:11.551320
172A_05860_131313,20160912.0000,97.0702,31.3991,-10.2751,13.9885,2.3296,33.8583,878804.5757,11:33:38.451725
172A_06060_131313,20160912.0000,97.4980,29.4016,-10.3449,13.9895,2.3296,33.9168,878804.5757,11:33:05.351102
172A_06260_131313,20160912.0000,97.8879,27.4067,-10.4360,13.9918,2.3296,33.9440,878804.5757,11:32:32.253562
172A_06459_131313,20160912.0000,98.2735,25.4097,-10.5317,13.9958,2.3296,33.9697,878804.5757,11:31:59.153968
172A_07686_131012,20160924.0000,100.7559,13.0315,-11.1541,14.0214,2.3296,33.9384,877976.7491,11:28:34.578067
172D_07248_131213,20170311.0000,-94.4072,17.5305,-169.0913,14.0106,2.3296,33.8995,877727.3196,12:09:53.317145
172D_07281_171518,20200331.0000,-94.4901,17.1159,-169.0697,14.0107,2.3296,39.6626,877729.6492,12:10:19.844942
172D_07378_050406,20200331.0000,-94.6956,16.1167,-169.0160,14.0152,2.3296,39.6665,877729.6492,12:10:36.401420
173A_04555_131313,20200810.0000,69.3703,44.4471,-10.0528,13.9470,2.3296,39.3349,879147.5205,13:16:23.733045
173A_04754_131313,20200810.0000,69.8700,42.4629,-10.0476,13.9506,2.3296,39.3826,879147.5205,13:15:50.631394
173A_04952_131313,20200810.0000,70.3491,40.4773,-10.0614,13.9622,2.3296,39.4290,879147.5205,13:15:17.533854
