frame,master,center_lon,center_lat,heading,azimuth_resolution,range_resolution,avg_incidence_angle,centre_range_m,centre_time,s1AorB,slope_plates_vel_azi_itrf2014,slope_daz_mm_mmyear,daz_mm_RMSE_selection,daz_mm_count_selection,intercept_daz_mm_mmyear,daz_mm_RMSE_mmy_full,daz_mm_notide_RMSE_selection,daz_mm_notide_count_selection,slope_daz_mm_notide_mmyear,intercept_daz_mm_notide_mmyear,daz_mm_notide_RMSE_mmy_full,daz_mm_notide_noiono_grad_RMSE_selection,daz_mm_notide_noiono_grad_count_selection,slope_daz_mm_notide_noiono_grad_mmyear,intercept_daz_mm_notide_noiono_grad_mmyear,daz_mm_notide_noiono_grad_RMSE_mmy_full
160A_08350_131311,20161228,38.3375,6.4461,-11.5419,14.0388,2.3296,39.6367,877667.2501,15:41:49.432932,A,0.0,5.565769007358603,29.344382366622398,14,-43.95275469829085,24.04470202838849,37.35261162182896,15,4.905677402072734,-74.93841868638953,25.34796225822606,33.235280413337094,14,-1.176621335240024,1.465931474182412,20.47234069011052
161A_04594_121313,20160911,5.7247,44.0298,-10.0384,13.9473,2.3296,33.8062,880460.7278,17:30:58.477768,A,12.32065082568344,4.081693767678957,17.2358777117593,65,106.8605485515225,7.418003461797703,14.262453427838864,58,3.2783965117938663,218.64863192766876,6.877957133492502,18.054382983087063,64,1.2916297008058018,218.58830143397225,7.297930290707057
161A_05343_090806,20200902,7.4519,36.6291,-10.136,13.9695,2.3296,39.5958,879810.78,17:29:19.943157,A,5.697194522868553,15.672456454453528,22.0378760631349,166,-31.933599632110305,1.854132110910922,21.718472237472604,173,15.26575260303188,21.91611024086776,1.6677441988150077,20.1358035727168,161,11.785938100906533,37.17783385103112,1.842487615525707
161A_07111_131313,20200926,11.1171,18.8949,-10.8459,14.0117,2.3296,39.6586,877768.2533,17:24:26.626606,A,0.0,5.809992432748852,34.62422829891179,80,93.81105812899634,5.571488817981688,32.82650816243972,81,6.160446902256002,185.56836084146053,5.522464076194727,28.54192482893177,78,8.005200733421288,184.581480733012,5.6053524800860215
161D_03795_040404,20170304,-175.0924,52.0072,-169.8373,13.9258,2.3296,33.6111,881101.7495,17:53:27.722363,B,21.424684377851204,-7.973018567852492,28.9086581234953,25,212.46614078599055,36.43882394258027,28.61089236868411,27,-7.247272528023784,383.07928157636434,36.5345554912188,23.520324158501975,25,-7.761641849964781,388.1560010157009,36.68480740974136
162A_06192_060402,20190324,-15.4359,28.1988,-10.4139,13.9855,2.3296,39.6302,878610.2236,19:05:29.686777,A,0.0,29.89289818661918,30.404945396148083,159,-111.04660852077627,3.450585682172382,30.15085430267747,163,30.222674392367345,-98.11173020947602,3.367692287614552,28.336342915695997,161,23.669669281055267,-87.2612656087582,2.9689170444913087
162D_09619_091314,20170310,147.4973,-6.3082,-167.5613,14.0539,2.3296,33.8253,878753.9909,19:49:02.245074,A,-31.008945211938595,4.737729683214434,23.78894744654373,27,-67.40560532830511,26.626910407766893,28.649272731578,30,2.9922334242269426,-93.68281842890065,25.808049724765404,28.716278040630804,29,4.04944866308893,-101.3980582496037,26.760692472777134
163D_05579_100804,20190803,131.2335,34.355,-169.7936,13.9713,2.3296,39.5521,878662.1396,21:16:52.840057,A,8.005078694079963,0.0865128996682338,16.419645018296634,89,-30.609582782664173,1.6706061887315795,16.94827259087059,98,0.1439583868102502,-50.25804581249645,1.4403727824464214,17.886299531720805,102,1.167794319505795,-55.82659917713679,1.4301091092572171
163D_05736_131313,20170310,130.8668,32.6096,-169.7349,13.9713,2.3296,33.7907,878662.1396,21:17:02.020792,A,7.874581315824264,1.7132913000934484,26.901802443749467,41,39.1168791176876,7.165686867066137,25.035552410761028,41,3.687082886073312,57.60557394261928,6.769599793876181,23.65457224548683,38,3.3156889204773243,50.44224953094095,6.753976733262805
163D_05934_091414,20170310,130.4263,30.5335,-169.6647,13.9785,2.3296,33.8646,878662.1396,21:17:36.498638,A,6.15966506256227,12.645118427850871,18.08593124431617,98,7.681371880394202,2.083011397735105,17.241361875675747,105,13.169000202366684,44.09822463716073,1.970345227957233,16.387472984871707,99,13.224042818363651,36.35299082843816,1.990012509971786
163D_08148_061313,20190803,125.7976,8.701,-168.6202,14.0316,2.3296,39.7418,878414.0412,21:23:58.067017,A,5.668492857942879,0.5045175236280814,18.09396588534816,31,-48.65937129278967,9.576441553897226,18.24086880157222,30,0.560836903430833,-70.6593042744775,9.162412440734265,15.753421877072464,30,-0.1064039142913977,-81.8548831782681,9.067529394874892
163D_08317_091313,20170310,125.5795,6.6989,-168.4739,14.0318,2.3296,33.9911,878064.6069,21:24:11.372102,A,6.41898676684264,16.218243282898307,28.575465622644312,37,-93.31682090696108,9.761384210944849,28.03985018017156,37,14.73914903044816,-92.06773004611344,9.866447927615733,26.63960332131341,38,14.526595708992025,-91.86201965012695,9.16811374691701
163D_08898_091005,20170310,124.431,1.1439,-168.1122,14.0425,2.3296,33.915,878063.4422,21:25:43.311996,A,6.22573564633474,4.27661037801945,22.398017527719944,33,-84.08464070807823,24.08955171529576,21.226635833403908,33,6.724404485168679,-158.50013747363974,23.135248085603543,21.164486407355305,33,5.256432419424488,-149.36260716163218,23.6286842566028
163D_09852_050706,20170310,122.3082,-8.5892,-167.3758,14.057,2.3296,33.7812,879050.5109,21:28:24.649475,A,3.06869200255193,-24.84696552207921,47.689782580200486,78,9.30812880048687,7.289743407235337,50.69989181862205,80,-23.334729207386985,-83.07536439136057,7.511506550719636,54.58689219615473,82,-23.596742225394628,-83.16136802639129,7.680878603685542
164A_07620_000518,20200809,-61.5319,13.8707,-11.019,14.003,2.3296,41.7176,900963.7045,22:19:13.593345,A,0.0,0.9982490563096968,31.850490383700148,18,29.420452335456044,76.67435562966745,39.032224742022784,19,0.4000682264983484,62.70701221536835,75.32562381872332,37.36834547110723,19,-0.2106033119744164,128.83204570318503,69.42373353990139
164A_12971_071312,20190411,-72.8479,-39.5371,-17.0116,14.0661,2.3296,38.882,885912.7944,23:42:14.435328,B,10.006120799866164,-3.004469970567539,19.883112965184004,45,-14.235569246059818,15.412912602937451,23.16125144023323,47,-4.315691900907055,-16.475877878625145,15.060452150639462,26.853907103170734,50,-6.799622325314287,-14.773617333974578,15.99812642556428
164A_13146_131313,20190324,-72.0675,-41.4569,-17.4931,14.0662,2.3296,38.7879,885912.9017,23:42:23.162333,A,10.010272659535472,0.7166616711101569,24.799794685280187,42,-10.164589051274028,10.710712974339652,25.54202031331885,43,-0.8949368911368593,-0.5125770969820485,9.79959259003289,23.658944995159043,41,-5.245781085236271,19.862858677498384,9.518812299246088
164A_13341_131313,20190505,-71.2329,-43.4018,-18.0221,14.0661,2.3296,38.6937,885912.7944,23:41:09.739000,B,10.004657225753938,-4.702844876698184,19.699396112590115,40,21.124138910467504,23.252046070418867,25.35142967027304,43,-6.790968133942039,-3.090676589308311,23.40683935836794,25.2777417261655,45,-7.80277376523803,-10.175251728951856,24.092654842033696
164D_05472_131313,20160923,106.7189,35.175,-169.8202,13.97,2.3296,33.7368,878566.2947,22:55:07.837709,A,2.0897496034561955,9.652426949044326,16.934125092919814,84,4.291718003342659,2.3425967121350864,17.220193460094006,84,9.560484960439512,57.26609030137729,2.2183286774452977,18.05378272135268,86,9.412493931408225,59.13855070677681,2.2322970305143253
164D_05672_131313,20160923,106.3194,33.2639,-169.7562,13.9746,2.3296,33.777,878566.2947,22:55:39.553915,A,1.9410654215192524,1.558511076561423,21.219408475515248,38,71.09654440851183,9.317979479313262,20.065061390406044,39,2.550933787934743,156.2804575464935,8.706733333833409,19.856990700336343,39,2.4686102108339885,156.9646552776035,8.741592462055955
164D_05871_131313,20160923,105.8901,31.27,-169.693,13.9773,2.3296,33.8134,878566.2947,22:56:12.653510,A,1.8048314104575,9.471602105575531,22.01419895200701,48,31.50456702537562,3.1539620611744903,17.82400504021166,47,11.381833302339835,109.9634196392498,2.851166319016932,17.120737940534784,45,11.368520375286058,109.1233803782224,2.9210464406711663
164D_06070_131313,20160923,105.4723,29.2767,-169.62,13.98,2.3296,33.8457,878566.2947,22:56:45.750022,A,1.6688004311976967,6.344163962185281,17.753533837337475,53,35.31037350795273,2.013060866412854,17.548706686872606,57,7.490810096648815,93.32049730933302,1.7786454937737732,17.204709229241985,54,6.304725062782192,97.9463005639812,1.8874556878888464
164D_06270_131313,20160923,105.0474,27.2827,-169.5468,13.989,2.3296,33.9039,878566.2947,22:57:18.850645,A,1.5370322044256124,4.829433868389325,16.433174198501973,37,40.45970426621847,3.625335963452224,17.287645653056785,38,5.2399010304380536,108.18391219494336,3.748558852675513,17.035151005836344,38,4.834549010486009,108.97951040670162,3.686243770676596
164D_06469_131313,20160923,104.6342,25.2878,-169.4643,13.9928,2.3296,33.9295,878566.2947,22:57:51.952296,A,1.4097552984036,-0.5418866159621449,11.70933049911627,25,56.64064405361788,6.622834992989885,16.212344882566725,28,-3.213549360521313,124.2244985279128,5.843935618343774,14.13064091489132,26,-3.2293970082314924,123.7690442783878,5.859355930634593
164D_08941_131113,20170310,99.6189,0.5519,-168.0719,14.042,2.3296,33.9237,878388.4161,23:04:37.767882,A,0.2043888181049005,-49.083699668115386,28.547250057360294,52,91.25664877604848,7.827364951719052,27.549417863412557,51,-47.53174825269479,42.61694958583723,7.8745062836055135,28.47983737123032,51,-48.73451495149332,43.33372274741608,7.917797471186164
165A_07753_101313,20200423,-86.2956,12.3946,-11.1844,14.0226,2.3296,39.7636,878728.0328,23:57:28.650296,A,0.0,-5.284616370787462,36.94987701422208,19,42.7892732833759,29.167031073877137,30.925836865037223,19,-5.868407620074778,79.90111311635111,25.263435364560102,26.645340325122405,18,-5.4823397433706615,58.0236627813681,24.68844447017566
165A_07945_001113,20190511,-85.5153,10.4706,-11.2349,14.0112,2.3296,41.8083,901964.2514,23:56:49.911834,A,0.0,13.56482624097899,26.6933854358544,55,-151.1657936025441,6.75480594070225,26.25207287275529,56,14.721064503904705,-229.2202176900317,6.412969817950668,22.958118257469213,55,19.1399654811568,-250.3643318879508,6.061915391679664
165D_05263_131313,20160924,82.5119,37.3529,-169.8793,13.9591,2.3296,33.7059,879085.2879,0:33:16.259370,A,-4.709557164459374,-17.73788010745716,28.035582968552134,85,61.24663357031356,4.54107747708037,25.91578704325146,83,-17.530322468669652,84.70779531777625,4.502563686471648,26.1406797786952,82,-16.784359784557314,84.7317254518202,4.516501490337075
165D_05462_131313,20160924,82.0178,35.3626,-169.8614,13.974,2.3296,33.7834,879082.9583,0:33:49.364104,A,-4.864191105424897,-17.950591144253544,21.22611407223802,64,46.97261975505606,3.482775315844338,21.19884896303028,67,-17.604708943066143,52.63231033780483,3.1959958153199,20.639278937183715,65,-17.237619865171382,54.32016422658027,3.2046533903465724
165D_05661_131313,20160924,81.59,33.3734,-169.8003,13.9785,2.3296,33.8199,879082.9583,0:34:22.462672,A,-5.010747505544078,-16.397943935146063,18.090190938777887,42,49.56332093681756,2.5480913447050813,18.0760223261031,43,-16.50598271126052,52.3210547402678,2.301585119305918,18.49217373385925,42,-15.810075860047094,51.94850717032264,2.375384223506217
165D_05860_131313,20160924,81.1702,31.3808,-169.7302,13.9814,2.3296,33.8547,879082.9583,0:34:55.556100,A,-5.151570412152745,-11.5649862268073,17.80298770284915,65,40.697743852819606,2.1962579221548397,18.18185857293776,70,-11.466719467387277,34.33768542018061,2.0747247146952734,19.002742699448127,71,-11.434657547065678,35.42528549068304,2.1043675505671646
165D_06060_131313,20160924,80.7656,29.3804,-169.6483,13.9888,2.3296,33.9185,879085.2879,0:35:28.652612,A,-19.6384711188872,-13.845753649548268,20.39329830759972,42,45.20151131343948,5.520986664101553,20.070992189336945,40,-13.491247182418045,17.90974888757971,5.52176028714205,20.50555221356483,41,-13.49316513527996,17.460467081151386,5.56047802977897
165D_06260_131313,20160924,80.4085,27.4906,-169.556,13.9849,2.3296,33.9475,879085.2879,0:35:59.961818,A,-41.33122594819233,-4.359292042376263,17.906736470799075,37,-29.05059941770681,5.934347887409801,20.61133119246703,41,-3.7088622134077096,-84.03856326345225,6.13918285754132,21.4089328829676,43,-3.952334035093078,-84.55990764837307,6.1060949984010895
166A_04690_131313,20190506,-117.4713,43.0962,-10.0363,13.952,2.3296,39.4351,879524.4694,1:43:55.306474,B,-7.960222238952246,0.0126621435618674,18.22771852221849,17,-24.716153062117144,23.375605978972583,18.717492341631864,18,-0.0699379605678157,-20.92076712930684,23.371357413873163,21.406184404375168,19,0.1343347300321061,-28.557537532613484,23.948662070085263
166A_05288_131313,20190412,-116.0881,37.1316,-10.1237,13.9664,2.3296,39.5731,879524.4694,1:42:14.987054,B,-7.731025448283074,-3.298349131239584,20.31766269165652,23,2.4864152603854777,15.348981117907996,13.447903271482543,22,-3.1727478584223308,-18.240102891889617,15.430868748747807,16.203559600855826,21,-3.1933464595565395,-23.504771883206075,15.976913412624068
166A_05486_131313,20190506,-115.6467,35.1406,-10.1719,13.9731,2.3296,39.6112,879523.3047,1:41:42.906037,B,-5.996598372711884,0.675191606948541,20.15807954693555,17,-10.459826559709352,23.16600485866369,18.719772683071785,18,-0.3099966175258016,11.665804929576742,22.7654238076934,18.79341452063004,17,0.1815482170112255,-1.7547860195501848,24.01127179861936
166A_05685_131313,20190506,-115.2143,33.1489,-10.2302,13.9777,2.3296,39.6501,879523.3047,1:41:09.808497,B,10.304595211608154,-0.7037861956913029,21.6987042124087,23,46.232078187701866,18.179428364220986,18.421266387561275,22,-1.784326280692554,117.05978283824078,18.77248785643924,16.72337875845072,20,-0.8991451971843049,100.11277572316156,18.732276604086778
166A_06099_141310,20190506,-114.3658,29.1072,-10.3749,13.9876,2.3296,39.7204,879524.4694,1:40:02.713085,B,32.97745188307641,-0.1918458341748123,19.656016475495854,19,69.42897784629668,25.49406517422688,23.383097565260808,18,-0.9066576985923092,170.05891920598813,27.00916492333796,30.454585728030448,20,-0.0300467348284086,148.03324867626952,27.61294293611269
166D_04944_131313,20160924,58.5791,40.5356,-169.9207,13.9504,2.3296,33.6392,879198.9373,2:11:07.779513,A,-11.18621718329134,-30.38281841398054,44.39681139457215,66,75.6820606744457,3.832668214152578,45.60187930680828,67,-30.293607563204837,64.4892140737231,3.6477285446771175,46.195889069556586,66,-28.963880473480945,62.44445681956204,3.723816412554541
166D_05143_131313,20160924,58.1153,38.5476,-169.8929,13.9542,2.3296,33.6806,879201.2668,2:11:40.887330,A,-11.344833216635804,-8.396396726753203,19.690697748011072,29,14.559807398887097,9.915582566084604,19.37262087592919,32,-9.1366209131728,-3.0387418756527182,8.115153503964455,19.71359140068671,32,-9.571660628640696,3.76035733434108,8.173086454364018
166D_05342_131313,20160924,57.6659,36.5586,-169.8521,13.9641,2.3296,33.7596,879198.9373,2:12:13.991036,A,-11.479364147015357,-8.55848580601242,22.80240169667601,39,17.20128768927124,9.04606557733886,19.32395359877257,38,-9.19398669041321,0.211935217830856,7.717907945608425,20.11561422824948,39,-9.519224329192868,6.409343380194699,7.725072652422131
166D_05541_131313,20160924,57.2066,34.5677,-169.8124,13.9673,2.3296,33.797,879198.9373,2:12:47.094742,A,-11.63104223809666,-23.47616234331269,22.618419802092667,31,76.34826063678666,2.646552536759565,19.30531811963126,35,-23.127069405123454,29.11413509686004,2.082819073984335,13.716520846545382,29,-22.705418737628204,30.94623784207539,2.0588172638729594
166D_05740_131313,20160924,56.7853,32.5749,-169.7466,13.9714,2.3296,33.8329,879198.9373,2:13:20.187143,A,-11.76512285443932,-23.929936335943324,22.67769384232319,72,64.51296548115938,2.083730280864971,15.7476695355602,64,-23.28765754576602,31.61258123692284,1.7085753454657415,15.914787755121614,64,-22.95194688174832,33.5144439777164,1.693631523464212
166D_05940_131313,20160924,56.3628,30.5853,-169.6784,13.9788,2.3296,33.8994,879198.9373,2:13:53.286738,A,-11.893315253204104,-23.68346286150056,17.74461543780937,68,66.15476554849356,1.9540429235724448,16.37578305381111,69,-23.605967059511645,35.21682752793038,1.6070390735647362,14.890030786003956,65,-23.736602122172417,38.078016090621205,1.6163779026814469
166D_06139_131313,20160924,55.9355,28.5883,-169.6081,13.9847,2.3296,33.9297,879198.9373,2:14:26.385305,A,-12.017615692279394,-25.187511326948925,18.599789101741397,44,51.01845770295641,3.2288972707857435,19.26796416230432,47,-25.88972606159337,-8.886239663667624,2.8809158226240776,18.14515104163031,44,-25.79199883775136,-9.076959446190784,2.8837714352946864
166D_06336_131312,20160924,55.547,26.6222,-169.5199,13.9868,2.3296,33.9579,879198.9373,2:14:58.997735,A,-21.14556293136572,-23.12355369742466,18.16853926734274,42,54.25887763115883,3.904603320596084,14.383148929741836,39,-23.720843384404446,7.432748842285669,3.270061329617758,15.659343761214524,42,-23.68102232598689,6.162780203325035,3.281103108376852
167D_05077_131313,20160912,33.553,39.2025,-169.9204,13.9539,2.3296,33.8035,880227.6053,3:50:14.207308,A,-16.543706006711645,-20.356233560079808,22.775261385327298,152,48.003422007753166,1.7061014952062696,20.802161626117755,151,-20.506454766493466,7.5066062184419025,1.553008265943593,21.488369688093574,154,-20.07002465336094,9.189369317854322,1.5477537905591068
167D_05463_111100,20160912,33.1252,35.3592,-169.5844,13.9642,2.3296,33.9212,853531.9896,3:51:17.165914,A,-13.447725229977657,-21.36302043623079,31.505937605880007,124,35.80910118091988,6.623137699567947,29.063355199446946,121,-21.00748616646245,-34.84434712172329,6.638881309206901,30.880133476519436,125,-20.141508212866164,-35.39920128445637,6.606601893589063
168D_04647_101504,20160912,9.8508,43.3296,-169.9566,13.941,2.3296,33.7934,880908.8357,5:27:50.001576,A,-19.155836709391952,24.355003066688514,30.45435498713129,71,-154.7321992311836,12.89173292082069,29.82275638657579,70,24.375292233979227,-185.3862064658228,13.080583331806878,29.45605320093983,69,23.555890424412052,-177.83962436147024,12.82112668135856
168D_06724_131313,20170305,5.3821,22.7426,-169.3459,13.9973,2.3296,33.9158,878421.921,5:32:46.541857,B,0.0,-4.291709071868301,19.54708246101956,20,-70.56439155650402,23.263730655771152,27.567533733549197,24,-4.892381286408503,-130.94970745547695,22.37847848840695,28.692040125317057,24,-4.933959315150525,-123.62189137820884,22.598467506067124
